setting_1,setting_2,s_2,s_3,s_4,s_6,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,s_2_rolling_mean,s_3_rolling_mean,s_4_rolling_mean,s_6_rolling_mean,s_7_rolling_mean,s_8_rolling_mean,s_9_rolling_mean,s_11_rolling_mean,s_12_rolling_mean,s_13_rolling_mean,s_14_rolling_mean,s_15_rolling_mean,s_17_rolling_mean,s_20_rolling_mean,s_21_rolling_mean,s_2_rolling_std,s_3_rolling_std,s_4_rolling_std,s_6_rolling_std,s_7_rolling_std,s_8_rolling_std,s_9_rolling_std,s_11_rolling_std,s_12_rolling_std,s_13_rolling_std,s_14_rolling_std,s_15_rolling_std,s_17_rolling_std,s_20_rolling_std,s_21_rolling_std
0.0004,0.0003,642.5,1589.35,1401.06,21.61,553.56,2387.98,9086.56,47.26,521.97,2388.0,8167.86,8.418,393,39.04,23.4108,642.518,1586.7359999999999,1406.2239999999997,21.61,553.5260000000001,2388.0200000000004,9086.12,47.35,521.882,2388.03,8166.945999999999,8.422619999999998,392.0,38.964,23.41064,0.2872629457482216,1.9656881746576613,3.4231462136492112,0.0,0.36534914807724395,0.026457513111549983,2.2673222092386056,0.10246950765963163,0.3567492116315442,0.02915475947151295,2.8653673411293563,0.02397085730632428,0.7071067811866556,0.09289779329993811,0.05248993236801481
-0.0046,-0.0,642.68,1592.85,1404.96,21.61,553.17,2388.05,9084.13,47.16,522.24,2388.07,8168.34,8.4462,394,38.92,23.3621,642.522,1588.4180000000001,1405.346,21.61,553.52,2388.0240000000003,9085.655999999999,47.31400000000001,521.856,2388.03,8167.886,8.42804,392.4,38.95399999999999,23.3945,0.2898620361481327,2.8904791990233316,2.951403056178462,0.0,0.37222305140974143,0.02966479394916526,2.415456478698233,0.1337161172035983,0.3145313974784164,0.02915475947151295,2.2043661219476545,0.025957426682940016,1.14017542509921,0.09476286192384559,0.0525360352520069
-0.0003,-0.0,642.45,1585.34,1409.34,21.61,554.09,2388.01,9095.61,47.58,521.94,2388.01,8168.07,8.4095,391,38.94,23.3949,642.4399999999999,1587.9740000000002,1406.166,21.61,553.582,2388.02,9087.960000000001,47.374,521.912,2388.0280000000002,8168.634,8.417219999999999,392.2,38.931999999999995,23.40882,0.21988633427290172,3.208259652831593,3.443178763878078,0.0,0.4450505589264633,0.03000000000080831,4.832840779562283,0.17544229820658458,0.2952456604249301,0.030331501773697023,1.0035088437948505,0.017240997650951106,1.3038404810405921,0.07823042886241659,0.03516229514691747
-0.0044,-0.0002,642.68,1592.47,1400.53,21.61,553.14,2388.04,9089.56,47.56,521.34,2388.03,8167.74,8.4191,393,38.89,23.2989,642.4780000000001,1589.034,1405.038,21.61,553.586,2388.0260000000003,9089.076,47.382,521.894,2388.0240000000003,8168.108,8.42076,392.4,38.946,23.38508,0.24560130292803958,3.7121866871139835,4.266863016317612,0.0,0.4399204473546857,0.030495901364672593,4.2987707546055685,0.18444511378729506,0.3323853185682791,0.027928480085058556,0.3279786572097358,0.014829126744355142,1.3416407864999362,0.056391488719467656,0.059440995953978844
-0.0018,0.0001,642.32,1593.92,1408.5,21.61,553.54,2388.04,9094.46,47.66,521.9,2388.04,8172.37,8.4501,394,38.83,23.3885,642.5260000000001,1590.7859999999998,1404.878,21.61,553.5,2388.0240000000003,9090.064,47.444,521.8779999999999,2388.0299999999997,8168.875999999999,8.42858,393.0,38.924,23.37104,0.15517731792995118,3.4870804407103657,4.0779063255571435,0.0,0.3846426913393317,0.02880972058251225,4.945384717157756,0.219727103471578,0.3291200388911785,0.027386127872316788,1.9664511180221051,0.018299098338449588,1.2247448713916615,0.07700649323270004,0.043986111444433415
-0.0026,-0.0,642.91,1589.26,1408.95,21.61,553.62,2388.03,9096.54,47.62,521.92,2387.99,8166.97,8.4786,394,38.84,23.3049,642.608,1590.768,1406.4560000000001,21.61,553.512,2388.034,9092.06,47.516,521.868,2388.028,8168.697999999999,8.4407,393.2,38.884,23.34986,0.22884492565903425,3.4965654577005623,3.7440259080329397,0.0,0.38790462745469434,0.015165750889249352,5.185744883890723,0.20268201696255894,0.3263740185733596,0.030331501773772925,2.1160033080251357,0.0273633879481394,1.303840481040599,0.04827007354456458,0.045524147438520325
-0.0007,0.0002,642.03,1591.37,1406.81,21.61,553.69,2388.04,9092.98,47.48,522.17,2388.03,8173.34,8.4485,393,38.85,23.3004,642.478,1590.472,1406.8259999999998,21.61,553.616,2388.032,9093.829999999998,47.58,521.854,2388.02,8169.697999999999,8.44116,393.0,38.87,23.33752,0.33685308370261435,3.3351716597478416,3.6494424231685905,0.0,0.3400441147862181,0.013038404811690439,2.7324348118275044,0.06782329983134033,0.3073759912545366,0.019999999997014097,2.9295852948079,0.027497963560969084,1.2247448713916615,0.0452769256906607,0.049560286520613436
-0.002,0.0001,642.52,1587.28,1399.82,21.61,553.39,2388.04,9091.33,47.44,521.62,2388.03,8173.69,8.4002,393,38.8,23.3837,642.492,1590.8600000000001,1404.922,21.61,553.476,2388.038,9092.973999999998,47.552,521.79,2388.0240000000003,8170.822,8.4393,393.4,38.842,23.33528,0.3368530837026052,2.6264139049252067,4.413373992765472,0.0,0.2184719661667756,0.004472135958649776,2.705675516547266,0.09230384607377702,0.31811947441122995,0.019493588686222963,3.2132024523102394,0.030342297210335815,0.5477225575053257,0.03271085446755665,0.0464756065049779
0.0018,0.0003,642.46,1589.84,1409.99,21.61,553.75,2388.05,9094.97,47.52,522.06,2388.05,8170.11,8.4536,393,38.89,23.3509,642.448,1590.334,1406.8139999999999,21.61,553.5980000000001,2388.04,9094.056,47.544,521.934,2388.028,8171.296,8.446200000000001,393.4,38.842,23.345679999999998,0.3201093563143421,2.48279681004808,4.07455887183175,0.0,0.14024977718603518,0.00707106781412599,1.984799738234305,0.09316651759087753,0.2070748656880799,0.0228035084987796,2.79211031292165,0.02846497848234612,0.5477225575053257,0.03271085446755665,0.04189155046073835
-0.0006,0.0002,642.68,1584.55,1406.73,21.61,553.7,2387.99,9097.78,47.45,521.51,2388.04,8167.16,8.4205,394,38.92,23.3002,642.5200000000001,1588.46,1406.4599999999998,21.61,553.63,2388.0299999999997,9094.72,47.501999999999995,521.856,2388.0280000000002,8170.253999999999,8.44028,393.4,38.86,23.328020000000002,0.3245766473422651,2.631206947388664,3.966925761849106,0.0,0.14195069566832555,0.023452078800045947,2.610469306643462,0.07293833011531248,0.2827189417066304,0.0228035084987796,3.229075719078582,0.03045926788352505,0.5477225575053257,0.046368092477454284,0.03773296966853009
0.0005,-0.0005,642.74,1590.54,1403.76,21.61,554.45,2388.09,9092.99,47.42,522.15,2388.01,8178.5,8.4336,395,38.9,23.2789,642.486,1588.716,1405.422,21.61,553.796,2388.042,9094.01,47.462,521.9019999999999,2388.032,8172.5599999999995,8.431280000000001,393.6,38.872,23.32282,0.2792489928360886,2.78620351015253,3.8291213091282224,0.0,0.3921479312717046,0.03563705936296549,2.4707387560996,0.038987177379353165,0.3128418130616849,0.014832396968535916,4.25239344363887,0.02169255632700324,0.8944271910000057,0.04764451699826431,0.04312234919396976
0.0025,-0.0002,642.44,1588.17,1396.25,21.61,554.06,2388.05,9095.39,47.66,521.53,2388.03,8173.61,8.4381,394,38.89,23.4518,642.568,1588.076,1403.31,21.61,553.87,2388.0440000000003,9094.492000000002,47.498000000000005,521.774,2388.032,8172.614,8.4292,393.8,38.879999999999995,23.3531,0.1346105493633983,2.3589256028935486,5.4439186254034935,0.0,0.401932830210032,0.0357770876405321,2.4545916159140235,0.09808159868196321,0.30664311503718417,0.014832396968535916,4.266465750419384,0.020066265223010176,0.8366600265341685,0.046368092477457566,0.06889655288912373
-0.0003,-0.0001,641.75,1592.56,1398.84,21.61,553.36,2388.01,9101.97,47.44,521.65,2388.06,8179.16,8.4567,393,39.06,23.2508,642.414,1589.132,1403.114,21.61,553.8639999999999,2388.038,9096.619999999999,47.498000000000005,521.78,2388.038,8173.7080000000005,8.4405,393.8,38.932,23.32652,0.3939289275998884,3.0064547227566667,5.615908653104541,0.0,0.4110109487600603,0.03898717737976974,3.441671105875274,0.09808159868196321,0.3031501278240044,0.01923538405654537,5.208624578473931,0.014894797749563642,0.8366600265341685,0.0725947656515182,0.07903067126126535
-0.0008,0.0004,642.93,1589.76,1407.48,21.61,553.83,2388.08,9099.85,47.46,521.56,2388.02,8174.3,8.4342,394,38.85,23.2648,642.508,1589.116,1402.6119999999999,21.61,553.88,2388.0440000000003,9097.596,47.486000000000004,521.68,2388.032,8174.545999999999,8.43662,394.0,38.924,23.3093,0.45844301717873726,3.0019543634082653,4.916204837068226,0.0,0.4070012285001579,0.043358966777672786,3.5471086818792763,0.09838699101003809,0.2681417535552509,0.019235384057174818,4.806576744364661,0.013040590477440878,0.7071067811866556,0.08018728078691045,0.08172472086221991
0.0029,-0.0002,642.32,1597.86,1407.14,21.61,553.88,2388.0,9103.18,47.48,521.47,2387.99,8176.7,8.4579,394,38.76,23.3425,642.4359999999999,1591.7779999999998,1402.694,21.61,553.9159999999999,2388.0460000000003,9098.676000000001,47.492000000000004,521.672,2388.022,8176.454000000001,8.4441,394.0,38.892,23.31776,0.45291279513828003,3.74916257316013,5.0046858043251445,0.0,0.3948797285258281,0.04037325847657673,4.348652665034727,0.09654014708922672,0.2749909089400646,0.02588435820862913,2.4646054449812795,0.01218051723041821,0.7071067811866556,0.10894952959971288,0.08273042366630931
-0.004,-0.0005,642.82,1579.3,1415.57,21.61,553.64,2388.01,9106.23,47.46,521.53,2388.03,8178.21,8.4547,394,38.96,23.1606,642.452,1589.53,1405.056,21.61,553.754,2388.03,9101.323999999999,47.5,521.548,2388.026,8176.396000000001,8.44832,393.8,38.904,23.2941,0.4675147056510391,6.803036086923619,7.696546628197671,0.0,0.26623298067800855,0.033911649916168754,4.04091326326585,0.09055385138142819,0.06572670689805254,0.025099800793151196,2.407162229562518,0.011253088464978345,0.44721359550012796,0.113269589917148,0.10927886346411664
0.0005,0.0001,642.46,1588.51,1404.86,21.61,553.33,2388.03,9104.63,47.45,521.58,2388.05,8178.43,8.4626,393,38.71,23.2917,642.456,1589.598,1406.7779999999998,21.61,553.608,2388.0260000000003,9103.171999999999,47.458,521.558,2388.0299999999997,8177.360000000001,8.45322,393.6,38.867999999999995,23.26208,0.4674719242906219,6.787725686854551,6.012771407597892,0.0,0.2564566240142757,0.03209361307240274,2.4473291567187827,0.014832396974510054,0.06610597552162169,0.027386127872301217,1.9304533144873277,0.011022114134808983,0.5477225575053095,0.14342245291445438,0.06666623583202938
0.0011,0.0,641.96,1596.72,1403.51,21.61,553.57,2388.07,9106.43,47.61,521.52,2388.05,8176.5,8.4905,392,39.01,23.2769,642.498,1590.4299999999998,1407.712,21.61,553.6500000000001,2388.038,9104.064,47.492000000000004,521.5319999999999,2388.028,8176.8279999999995,8.45998,393.4,38.858,23.2673,0.39143326378829535,7.462928379663378,4.688280068429111,0.0,0.22034064536705297,0.03563705936300058,2.699496249556376,0.06685805860185853,0.042071367931872675,0.024899799192994666,1.6576398883426469,0.02021848164430139,0.8944271909999957,0.12755391017134182,0.0665839695423107
-0.0013,0.0,642.96,1601.29,1405.87,21.61,553.66,2388.02,9103.06,47.47,521.08,2388.0,8184.0,8.4372,394,38.85,23.2722,642.5040000000001,1592.736,1407.3899999999999,21.61,553.616,2388.0260000000003,9104.706,47.494,521.436,2388.024,8178.767999999999,8.460580000000002,393.4,38.858,23.26878,0.39984997186442345,8.855559270875238,4.762893028404996,0.0,0.19756011743462143,0.02701851217306848,1.607678450873233,0.06580273550552139,0.20280532537295273,0.02792848008525191,3.050404891058416,0.01928514972721162,0.8944271909999957,0.12755391017134182,0.06659674916999515
-0.0011,-0.0004,643.16,1593.89,1403.24,21.61,553.06,2388.07,9109.78,47.51,521.37,2388.08,8179.52,8.4666,393,38.84,23.3597,642.672,1591.942,1406.61,21.61,553.452,2388.04,9106.026,47.5,521.4159999999999,2388.0420000000004,8179.332,8.462320000000002,393.2,38.874,23.272219999999997,0.47299048616216083,8.449968638994166,5.120024414006923,0.0,0.25547994050587963,0.02828427124815364,2.502165062793918,0.06557438524309288,0.20354360712050082,0.029495762403503305,2.8248132680557627,0.01937516451545677,0.8366600265341579,0.11674759098156465,0.07161205904043608
-0.0026,-0.0004,642.21,1589.58,1407.52,21.61,553.58,2388.01,9107.7,47.41,522.05,2388.06,8182.78,8.4403,395,38.77,23.2359,642.55,1593.998,1405.0,21.61,553.4399999999999,2388.04,9106.32,47.489999999999995,521.5200000000001,2388.0480000000002,8180.246000000001,8.45944,393.4,38.836,23.287280000000003,0.5029910535983304,5.24954950447973,1.763845231312292,0.0,0.24566236993259088,0.02828427124815364,2.6159032859570233,0.076157731058702,0.35376545902563883,0.02949576240296562,3.0972213352242726,0.021719415277602194,1.1401754250992022,0.11260550608206488,0.04538515175703994
-0.0011,-0.0002,642.71,1593.21,1406.15,21.61,554.28,2388.05,9107.04,47.55,521.31,2388.0,8183.83,8.4203,394,38.74,23.2732,642.6,1594.9379999999999,1405.2579999999998,21.61,553.63,2388.0440000000003,9106.802,47.510000000000005,521.466,2388.0379999999996,8181.326000000001,8.45098,393.6,38.842000000000006,23.28358,0.5042320894190907,4.367948030824393,1.8313028149445152,0.0,0.4342810150130617,0.02792848008820143,2.4429735982000507,0.07615773105870409,0.3628084894260664,0.03633180424612872,3.2436985062350217,0.02761805568827667,1.1401754250992022,0.10473776778219981,0.04568782113441006
0.0015,-0.0004,643.56,1595.78,1407.61,21.61,553.92,2388.05,9115.93,47.6,521.18,2388.03,8188.23,8.4469,394,39.03,23.2962,642.92,1594.75,1406.078,21.61,553.7,2388.04,9108.702000000001,47.507999999999996,521.3979999999999,2388.034,8183.6720000000005,8.442260000000001,394.0,38.846000000000004,23.28744,0.5042320894189509,4.291637216725433,1.7698220249577408,0.0,0.4501110973979002,0.02449489742861707,4.717109284465713,0.0729383301153106,0.38153636785977785,0.03577708763713334,3.1202035188927986,0.01677536884841956,0.7071067811866429,0.11282730166054016,0.04579752176711677
0.0015,0.0,642.33,1598.41,1409.12,21.61,552.91,2388.05,9114.58,47.47,521.61,2388.03,8180.99,8.4387,395,38.64,23.2877,642.794,1594.1740000000002,1406.728,21.61,553.55,2388.046,9111.006,47.507999999999996,521.5039999999999,2388.04,8183.07,8.44256,394.2,38.804,23.29054,0.5665950935190375,3.2648782519388795,2.215123021420489,0.0,0.5745432968896484,0.021908902300949502,4.03674126018712,0.0729383301153106,0.34275355577971856,0.0308220700110386,3.3247631493568854,0.016675371060355222,0.8366600265341579,0.14536161804271852,0.045026136854157225
-0.002,-0.0005,642.83,1586.89,1414.64,21.61,553.34,2387.99,9117.72,47.66,521.67,2388.04,8183.97,8.4495,394,38.67,23.3769,642.7280000000001,1592.7740000000001,1409.0079999999998,21.61,553.606,2388.0299999999997,9112.594000000001,47.538,521.564,2388.032,8183.959999999999,8.43914,394.4,38.77,23.293979999999998,0.5314320276384291,4.6317847532008924,3.3192122559477557,0.0,0.5264788694722553,0.02828427124828427,4.902731891687625,0.09984988733098601,0.33967631651270236,0.021679483384157986,2.667545688326058,0.011445872618566427,0.5477225575052932,0.15443445211479245,0.051781241777394085
-0.0017,0.0001,643.12,1591.34,1410.71,21.61,552.86,2388.03,9117.46,47.64,521.68,2388.05,8190.41,8.4233,393,38.89,23.1283,642.9100000000001,1593.126,1409.646,21.61,553.462,2388.034,9114.546,47.583999999999996,521.49,2388.0299999999997,8185.486,8.43574,394.0,38.794,23.272460000000002,0.46081449629952864,4.388875710245615,3.2678785167192834,0.0,0.6246759159763257,0.026076809621695864,4.382417141471851,0.0763544366753604,0.22989127865066644,0.018708286928958814,3.7759078377628104,0.013377144687875557,0.7071067811866429,0.1634931191212557,0.09011965934251445
0.0014,-0.0003,642.31,1594.91,1408.81,21.61,554.33,2388.06,9111.76,47.6,521.63,2388.01,8187.24,8.4776,393,38.86,23.2156,642.83,1593.466,1410.178,21.61,553.472,2388.036,9115.49,47.59400000000001,521.554,2388.032,8186.168,8.4472,393.8,38.818000000000005,23.260939999999998,0.5332447843156484,4.462244950692836,2.7284556071222528,0.0,0.6412253893919756,0.027928480088316426,2.4386676694284812,0.07402702209336699,0.21102132593561443,0.014832396967547158,3.7093961771784962,0.019830532015068895,0.8366600265341579,0.16238842323268685,0.0936151323238496
0.0,-0.0004,642.52,1591.79,1418.17,21.61,553.21,2388.05,9121.62,47.76,521.31,2388.04,8191.27,8.4526,393,38.89,23.2202,642.6220000000001,1592.6680000000001,1412.29,21.61,553.3299999999999,2388.036,9116.628,47.626,521.5799999999999,2388.0340000000006,8186.776000000001,8.44834,393.6,38.79,23.245739999999998,0.34795114599604615,4.298746328871303,4.023450012121693,0.0,0.5940959518469787,0.027928480088316426,3.6978534316510188,0.10526157893558541,0.15362291495614033,0.015165750881282037,4.329223948845441,0.019972305825835514,0.8944271909999957,0.12429802894654819,0.09262350133747478
0.0011,0.0003,642.77,1588.85,1409.98,21.61,552.94,2388.06,9113.29,47.56,521.3,2388.03,8191.05,8.4415,393,38.75,23.357,642.71,1590.7559999999999,1412.462,21.61,553.336,2388.038,9116.369999999999,47.644,521.518,2388.034,8188.7880000000005,8.448899999999998,393.2,38.812,23.2596,0.3091116303213676,3.051422619039546,3.869492214754057,0.0,0.5889227453587969,0.029495762408201107,3.9150862061976737,0.07536577472575098,0.19537144110553,0.015165750881282037,3.1431385587054113,0.019671425977816764,0.44721359550012796,0.09808159868190273,0.10485001192184921
0.0016,0.0004,642.96,1589.58,1415.05,21.61,552.97,2388.04,9120.25,47.74,521.9,2388.04,8196.4,8.4675,394,38.64,23.2335,642.7360000000001,1591.2939999999999,1412.544,21.61,553.262,2388.0480000000002,9116.876,47.660000000000004,521.564,2388.0340000000006,8191.273999999999,8.4525,393.2,38.806,23.23092,0.3266955769518918,2.357674701901447,3.9310405747132875,0.0,0.6111219190971345,0.013038404811705692,4.2796997560558925,0.0871779788708892,0.2573518991568279,0.015165750881282037,3.2918733267211646,0.02138141716539907,0.44721359550012796,0.1092245393672945,0.08182803309388786
-0.0043,-0.0004,643.31,1597.04,1409.69,21.61,553.48,2388.0,9117.34,47.73,521.96,2388.02,8194.56,8.4508,394,38.97,23.1857,642.774,1592.434,1412.3400000000001,21.61,553.3860000000001,2388.042,9116.852,47.678000000000004,521.6199999999999,2388.028,8192.104000000001,8.458,393.4,38.822,23.242399999999996,0.3878530649613348,3.4910929520688545,4.07388021424805,0.0,0.570727605781356,0.02489979919679948,4.275940832376418,0.09121403400800566,0.3132890039557746,0.013038404803547978,3.533854835609864,0.014384540312466568,0.5477225575053095,0.12872451204024007,0.06640470615862545
-0.0004,0.0002,643.08,1597.09,1410.26,21.61,553.08,2388.05,9121.68,47.51,521.8,2388.08,8195.04,8.4578,394,38.69,23.3193,642.928,1592.8700000000001,1412.6299999999999,21.61,553.1360000000001,2388.04,9118.836,47.660000000000004,521.654,2388.042,8193.664,8.454039999999999,393.6,38.788,23.26314,0.30061603416959215,3.9795791234732563,3.802334809040651,0.0,0.21961329650321235,0.02345207880005564,3.5649165491045247,0.11597413504748992,0.32369738954705557,0.022803508496475052,2.3846446274311104,0.009554213730121832,0.5477225575053095,0.1382750881395384,0.07190787856703626
0.0034,-0.0005,642.83,1592.11,1417.63,21.61,553.45,2388.04,9130.13,47.7,521.1,2388.01,8197.25,8.446,393,38.81,23.2667,642.99,1592.9339999999997,1412.5220000000002,21.61,553.1840000000001,2388.0379999999996,9120.538,47.648,521.612,2388.036,8194.86,8.45272,393.6,38.772000000000006,23.27244,0.2152905014157037,3.960395182299881,3.608361123840294,0.0,0.26197328108222667,0.02280350850296285,6.248085306888595,0.10568822072498546,0.3869366873269812,0.027018512168134556,2.383390442020167,0.010234598184629042,0.5477225575053095,0.12774975538135766,0.06785895666756789
0.0032,-0.0004,642.93,1598.06,1400.51,21.61,552.85,2388.1,9121.4,47.66,521.77,2388.02,8197.65,8.4286,392,38.64,23.3238,643.0219999999999,1594.7759999999998,1410.6280000000002,21.61,553.166,2388.046,9122.16,47.66799999999999,521.7059999999999,2388.034,8196.179999999998,8.450140000000001,393.4,38.75,23.265800000000002,0.1840380395456757,3.7205819437263496,6.556891031581858,0.0,0.2850087717965826,0.03577708764038513,4.775180625090642,0.0936482781476177,0.3472463102748813,0.027928480083826167,1.3489069645784837,0.014505102550507605,0.8944271909999957,0.1412444689182421,0.058494358702454216
-0.0027,0.0002,642.78,1595.94,1409.73,21.61,552.87,2388.03,9126.85,47.77,521.21,2388.07,8199.15,8.4838,395,38.8,23.2288,642.986,1596.048,1409.564,21.61,553.146,2388.044,9123.48,47.67399999999999,521.568,2388.04,8196.73,8.453399999999998,393.6,38.782000000000004,23.26486,0.2143128554236273,2.3258052368978595,6.073778066412765,0.0,0.30500819661280854,0.0364691650580351,5.021090519230655,0.10014988766850297,0.3858367530440664,0.032403703488353724,1.906449579474431,0.020125108695379493,1.1401754250991945,0.1275539101713347,0.0591769634233749
-0.0007,0.0003,642.34,1597.02,1411.39,21.61,553.12,2388.12,9133.34,47.85,521.9,2388.07,8205.06,8.4553,394,38.66,23.2073,642.792,1596.0439999999999,1409.904,21.61,553.074,2388.068,9126.679999999998,47.698,521.556,2388.05,8198.829999999998,8.4543,393.6,38.71999999999999,23.26918,0.2774346769960454,2.3236888776214344,6.129916802048562,0.0,0.24254896413097515,0.03962322551193038,5.224112365031635,0.12755391017140327,0.3712546296002083,0.03240370348749415,3.780482773276437,0.020080338642584187,1.1401754250991945,0.0796868872525168,0.05234784618311573
0.002,-0.0,643.03,1595.78,1415.91,21.61,553.18,2388.1,9137.66,47.57,521.32,2388.1,8205.82,8.4388,395,38.63,23.1911,642.7819999999999,1595.782,1411.034,21.61,553.094,2388.078,9129.876,47.71,521.46,2388.054,8200.985999999999,8.4505,393.8,38.708,23.24354,0.26508489206269775,2.2489152940877317,6.705675208361872,0.0,0.24724481794570172,0.040249223594329725,6.19785688788061,0.10653637876338026,0.354048019341488,0.0378153407981548,4.135895308031906,0.02102783869066836,1.3038404810405786,0.08927485648263271,0.05305330338455124
-0.0001,0.0,642.7,1591.53,1409.21,21.61,553.29,2388.13,9132.81,47.54,521.34,2388.12,8202.95,8.4708,394,38.74,23.2806,642.7560000000001,1595.666,1409.3500000000001,21.61,553.062,2388.096,9130.412,47.678000000000004,521.508,2388.076,8202.126,8.45546,394.0,38.694,23.24632,0.2655748482064911,2.4879268477954968,5.601446241823289,0.0,0.19434505396585122,0.039115214430058415,6.3395796392724355,0.13141537200804868,0.30605555051267186,0.03781534079653437,3.599448568736451,0.02256940406835944,1.2247448713916398,0.07334848328352822,0.0549022494986589
0.0009,-0.0002,642.92,1599.34,1415.84,21.61,552.82,2388.07,9138.13,47.81,521.07,2388.1,8209.2,8.4581,393,38.88,23.258,642.7540000000001,1595.922,1412.416,21.61,553.0559999999999,2388.09,9133.757999999998,47.708000000000006,521.368,2388.092,8204.435999999998,8.461359999999999,394.2,38.742000000000004,23.23316,0.2639696952301543,2.8371852248278793,3.2587390199339934,0.0,0.20280532537630627,0.04062019202222625,4.558889119385665,0.1428985654232209,0.3161803282933142,0.021679483376339206,3.7131698047535497,0.016948244746905074,0.8366600265341473,0.10207840124138158,0.036484147242523274
0.0013,-0.0002,643.26,1593.75,1409.07,21.61,552.89,2388.08,9131.12,47.74,521.5,2388.09,8204.71,8.4655,395,38.75,23.1495,642.85,1595.484,1412.284,21.61,553.0600000000001,2388.1,9134.612,47.702000000000005,521.426,2388.096,8205.548,8.457699999999999,394.2,38.732000000000006,23.2173,0.3492849839312324,2.9981877859769877,3.404831860759101,0.0,0.19836834425127087,0.02549509756609017,3.111506066666109,0.14024977718347487,0.3063984334157807,0.018165902109235167,2.296795593627913,0.012202253890200633,0.8366600265341473,0.09731392500560308,0.05255154612392922
-0.0004,0.0004,643.07,1602.68,1410.5,21.61,553.0,2388.08,9146.54,47.59,521.5,2388.05,8217.06,8.4807,395,38.49,23.2327,642.996,1596.616,1412.1060000000002,21.61,553.0360000000001,2388.092,9137.252,47.650000000000006,521.346,2388.0919999999996,8207.948,8.46278,394.4,38.698,23.222379999999998,0.20598543637782585,4.443324206040104,3.485560213228286,0.0,0.19654516020752127,0.02387467277121446,6.011178753211153,0.11811011811023273,0.17629520696740886,0.02588435820073212,5.580973929240398,0.01573044818182281,0.8944271909999858,0.14618481453281912,0.05257087596773562
0.0028,0.0004,642.51,1594.43,1418.36,21.61,552.54,2388.03,9133.11,47.8,521.04,2388.07,8206.82,8.4896,393,38.65,23.2054,642.892,1596.346,1412.596,21.61,552.908,2388.0780000000004,9136.342,47.696,521.29,2388.0860000000002,8208.148,8.47294,394.0,38.702,23.225240000000003,0.29609120216553586,4.546639418293676,4.2437636597765875,0.0,0.27289191999959156,0.03563705936220942,6.272684433558177,0.12381437719430671,0.22449944320580728,0.027018512162931684,5.503023714182702,0.012429119035602492,1.0000000000000604,0.14411800720241372,0.050802982196075666
-0.0027,0.0003,643.23,1599.69,1414.71,21.61,553.03,2388.06,9147.11,47.74,520.81,2388.13,8208.87,8.5072,396,38.6,23.096,642.9979999999999,1597.978,1413.696,21.61,552.856,2388.064,9139.202000000001,47.736000000000004,521.184,2388.088,8209.332,8.48022,394.4,38.674,23.188319999999997,0.30490982273415346,3.7867888771334837,3.8403163932210376,0.0,0.19578048932690867,0.02073644135444645,7.415576174726275,0.08792041856141858,0.3054995908340656,0.030331501767821803,4.680434808736861,0.019507101271108124,1.3416407864999231,0.148425065268619,0.06547249040641465
0.0016,-0.0003,643.11,1603.6,1422.45,21.61,552.26,2388.08,9149.61,47.76,520.66,2388.08,8218.51,8.4968,395,38.52,23.152,643.036,1598.83,1415.0179999999998,21.61,552.744,2388.066,9141.498000000001,47.726,521.1020000000001,2388.084,8211.194,8.48796,394.8,38.602,23.16712,0.30459809585705533,4.568407818921356,5.529228698475398,0.0,0.3333616654643013,0.021908902301066242,8.671537926071602,0.079874902190955,0.3877112327491047,0.029664793940249852,6.2150808521534335,0.015875862181355307,1.0954451150103968,0.10425929215178188,0.053299221382868425
0.0043,0.0001,643.39,1592.95,1419.44,21.61,552.38,2388.11,9153.31,47.73,520.91,2388.1,8216.76,8.4954,396,38.63,23.1945,643.062,1598.67,1417.092,21.61,552.642,2388.072,9145.936000000002,47.724000000000004,520.984,2388.0860000000002,8213.604,8.493939999999998,395.0,38.577999999999996,23.17612,0.332746149488959,4.798994686388125,4.608619099041062,0.0,0.354852081861127,0.02949576240783686,7.650547693044605,0.07956129712375588,0.32020306057234427,0.03049590135581749,5.348049176920144,0.00975028204727851,1.2247448713916471,0.06978538528939714,0.05337936867385391
0.0031,0.0004,643.22,1601.42,1416.52,21.61,552.4,2388.16,9153.75,47.83,520.88,2388.11,8217.85,8.456,393,38.51,23.1537,643.092,1598.4180000000001,1418.2959999999998,21.61,552.5219999999999,2388.088,9147.378,47.772,520.86,2388.0980000000004,8213.761999999999,8.489,394.6,38.582,23.160320000000002,0.34032337562928866,4.563065855319349,2.9403282129801616,0.0,0.30086541842031417,0.04969909455866314,8.432385190657946,0.04207136793611577,0.13946325680974914,0.02387467276081188,5.485578365018169,0.019508972294855487,1.5165750888103606,0.06379655163086848,0.04315839431698764
0.0005,-0.0002,643.59,1602.87,1422.64,21.61,553.12,2388.07,9149.6,47.69,520.89,2388.05,8220.49,8.499,395,38.42,23.1438,643.308,1600.1060000000002,1419.152,21.61,552.6379999999999,2388.096,9150.676000000001,47.75,520.83,2388.094,8216.496,8.490879999999999,395.0,38.536,23.148000000000003,0.18660117898768533,4.27070603062087,3.5279129807930585,0.0,0.4037573528757007,0.04037325847542784,2.8016923463871897,0.051478150705085636,0.10222524150131536,0.03049590135505699,4.474011622548366,0.020027281393176256,1.2247448713916471,0.08264381404550797,0.035115452439369296
